elevation,slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,VETH
4409,1.46,0.680709165,-14.15994624,-25.74282514,12.98763441,-4.923201485,17.29238351,-1.599295955,258.8373272,27.3266129,32.60519713,22.66443932,2.32437276,13.84329877,22.26048387,6.674321557,1821,790,790,0
4367,0.78,0.677931388,-14.33413978,-25.52478239,12.73010753,-4.788492063,17.25421147,-1.604563492,262.1517857,27.48718638,32.79023298,22.6937852,2.397849462,13.85670123,22.29578853,6.682456477,2518,465,465,0
4341,0.25,0.680709165,-14.65071685,-25.47600486,12.4968638,-4.656381208,17.22724014,-1.596588582,260.8920187,27.62598566,32.93709677,22.72334869,2.455107527,13.87288146,22.32867384,6.701433692,2444,335,335,0
4342,1.42,0.675243216,-14.54363799,-25.27899386,12.43727599,-4.626036866,17.22168459,-1.588056836,263.5588262,27.60698925,32.92634409,22.72066052,2.427956989,13.87845622,22.31496416,6.701632105,1877,135,135,0
4335,0.85,0.680709165,-14.90268817,-25.32487839,12.24489247,-4.505254736,17.20268817,-1.585259857,261.6881784,27.6531362,32.98064516,22.73952893,2.433333333,13.87845622,22.31765233,6.704320277,1133,27,27,0
4290,1.31,0.680709165,-15.1984767,-25.17642089,11.94910394,-4.356797235,17.15654122,-1.587928827,262.1245456,27.83844086,33.1984767,22.7796083,2.525985663,13.90565796,22.35869176,6.726075269,574,98,98,0
4769,5.39,0.645244496,-9.065591398,-26.45519713,16.08198925,-6.71890681,17.67598566,-1.620084485,267.9791539,25.66917563,30.73817204,22.30074885,1.64874552,13.63733359,21.91433692,6.494668459,240,635,240,0
4798,3.06,0.648022273,-9.108243728,-26.54670379,16.12267025,-6.727080133,17.69767025,-1.622772657,266.6755696,25.57392473,30.64569893,22.28189964,1.594444444,13.6375512,21.89802867,6.48671275,378,384,378,0
4809,3.5,0.642556324,-8.887096774,-26.39129544,16.17715054,-6.738338454,17.72204301,-1.628149002,267.2837878,25.44327957,30.49874552,22.25771249,1.504569893,13.62703533,21.84623656,6.467645929,666,269,269,0
4796,2.14,0.650889657,-9.592293907,-26.57265105,16.05528674,-6.66969406,17.7030466,-1.625460829,263.621691,25.53306452,30.60483871,22.27942908,1.550806452,13.63219406,21.87069893,6.475691244,1039,464,464,0
4802,0.25,0.653577829,-9.923476703,-26.59311316,15.97410394,-6.606822837,17.69767025,-1.622772657,261.1436956,25.50860215,30.56962366,22.26840758,1.51281362,13.63527906,21.85179212,6.473201485,1628,631,631,0
4843,0.68,0.650889657,-9.618996416,-26.50981823,16.02858423,-6.606861239,17.71415771,-1.611840758,262.1382745,25.32096774,30.37634409,22.24730543,1.390501792,13.62458397,21.79471326,6.459600614,2277,709,709,0
4894,4.1,0.642645929,-8.951344086,-26.27665131,16.11290323,-6.623694316,17.74390681,-1.628366615,265.2507873,25.10053763,30.13700717,22.20742448,1.240860215,13.60881976,21.72105735,6.42422555,1661,433,433,0
4800,2.31,0.650889657,-10.14865591,-26.29035458,15.6655914,-6.387397593,17.67589606,-1.622862263,262.1667371,25.50600358,30.575,22.28469662,1.463978495,13.64891833,21.83001792,6.473111879,1190,331,331,0
4800,2.1,0.645423707,-9.850448029,-26.09365079,15.63046595,-6.357360471,17.66236559,-1.620263697,264.5947517,25.50860215,30.58315412,22.2874744,1.453136201,13.65449309,21.82464158,6.475800051,981,104,104,0
4824,2.49,0.648111879,-9.775089606,-26.16883001,15.62249104,-6.349206349,17.66783154,-1.614509729,264.8459037,25.44883513,30.52329749,22.27667051,1.409677419,13.64913595,21.80017921,6.465066564,718,187,187,0
4800,2.02,0.645423707,-10.03718638,-25.97288786,15.4437276,-6.236597542,17.64892473,-1.616999488,264.8096326,25.52231183,30.60501792,22.30089606,1.431541219,13.6656234,21.81388889,6.478776242,453,760,453,0
4804,3.05,0.645244496,-9.736379928,-25.95387225,15.41120072,-6.217581925,17.640681,-1.619866871,265.4546339,25.52508961,30.61586022,22.29829749,1.428763441,13.66284562,21.81111111,6.475998464,205,751,205,0
4759,1.71,0.656355607,-11.03718638,-26.12226062,15.11039427,-6.052636969,17.60797491,-1.614004096,253.8201613,25.75080645,30.86344086,22.343734,1.548476703,13.684383,21.87365591,6.500441628,130,445,130,0
4643,2.7,0.664599334,-11.99587814,-26.07827061,14.56836918,-5.758646953,17.51550179,-1.602745776,258.0994432,26.1889785,31.34507169,22.42645289,1.763530466,13.72745776,21.97992832,6.549327957,782,192,192,0
4572,2.39,0.667287506,-12.60250896,-25.88967614,14.04507169,-5.48671915,17.4311828,-1.607994112,260.5043395,26.5890681,31.7859319,22.50928059,1.964964158,13.76228879,22.07517921,6.58468382,344,341,341,0
4512,1.96,0.667287506,-12.98476703,-25.68334613,13.66281362,-5.280389145,17.39023298,-1.605286738,261.78766,26.87491039,32.10170251,22.57098694,2.111917563,13.79178187,22.15689964,6.619770865,542,178,178,0
4472,2.7,0.675332821,-13.6203405,-25.86765873,13.52724014,-5.214701741,17.35492832,-1.602489759,256.7165835,26.96738351,32.20510753,22.58417179,2.152867384,13.8000064,22.16783154,6.625326421,978,156,156,0
4436,0.81,0.669866872,-13.62867384,-25.50561316,13.18557348,-5.019322837,17.32240143,-1.596915003,261.3016641,27.1796595,32.44175627,22.63238607,2.256272401,13.82720814,22.22777778,6.652547363,1413,448,448,0
4381,1.96,0.680798771,-14.64516129,-25.66025346,12.83575269,-4.8406298,17.27607527,-1.596607783,257.024552,27.41639785,32.70851255,22.68060036,2.365232975,13.8484575,22.28225807,6.682366872,2152,631,631,0
4354,1.39,0.683486943,-14.63637993,-25.60887737,12.59453405,-4.705920379,17.24345878,-1.590655402,259.5265553,27.54435484,32.84740143,22.70996544,2.419713262,13.86483615,22.30681004,6.693477983,2573,406,406,0
4340,0.25,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,260.9054596,27.60958781,32.91810036,22.72872504,2.444175627,13.8703021,22.32043011,6.696166155,2184,119,119,1
4340,0.25,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,260.9054596,27.60958781,32.91810036,22.72872504,2.444175627,13.8703021,22.32043011,6.696166155,2157,92,92,1
4340,0.25,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,260.9054596,27.60958781,32.91810036,22.72872504,2.444175627,13.8703021,22.32043011,6.696166155,2130,66,66,1
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2103,42,42,1
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2076,20,20,1
4339,0.71,0.680709165,-14.77267025,-25.40447389,12.37491039,-4.58485023,17.21344086,-1.596300563,262.3369432,27.61514337,32.94265233,22.7343702,2.430645161,13.87576805,22.31496416,6.701632105,1577,284,284,0
4332,0.9,0.680709165,-14.92992832,-25.31939324,12.21765233,-4.499769585,17.19991039,-1.588037634,262.3260817,27.66415771,32.99435484,22.74508449,2.441577061,13.88669995,22.32311828,6.709786226,1091,2,2,0
4279,0.4,0.672644649,-15.70994624,-24.87390553,11.85430108,-4.304281874,17.15376344,-1.579774706,261.2383001,27.88736559,33.2421147,22.79032258,2.547849462,13.91361367,22.37231183,6.739695341,429,63,63,0
4790,3.93,0.648022273,-9.059408602,-26.57693932,16.17150538,-6.757315668,17.70295699,-1.630926779,266.1374808,25.56299283,30.62132617,22.2765425,1.586200717,13.62930748,21.88978495,6.478469022,218,568,218,0
4809,3.89,0.639868152,-8.814516129,-26.29989759,16.16639785,-6.730273938,17.71935484,-1.625460829,267.7498656,25.44327957,30.50143369,22.25502432,1.504569893,13.62703533,21.84623656,6.467645929,684,243,243,0
4791,0.79,0.650889657,-9.797043011,-26.55363543,16.0172043,-6.650678443,17.70026882,-1.628238607,262.0042627,25.56577061,30.62401434,22.27634409,1.561827957,13.63766001,21.87625448,6.475691244,1120,518,518,0
4805,0.56,0.650889657,-9.872580645,-26.47945469,15.94166667,-6.576497696,17.69767025,-1.620084485,262.1197261,25.49507169,30.55331541,22.27944829,1.504749104,13.6406554,21.84910394,6.475889657,1743,634,634,0
4839,0.46,0.648111879,-9.688709677,-26.43483743,16.0422043,-6.615213774,17.71684588,-1.609152586,261.8194124,25.32903226,30.37903226,22.24452765,1.398566308,13.62458397,21.79740143,6.462288787,2310,684,684,0
4880,4.1,0.642645929,-8.951344086,-26.27665131,16.11290323,-6.623694316,17.74390681,-1.628366615,265.2507873,25.10053763,30.13700717,22.20742448,1.240860215,13.60881976,21.72105735,6.42422555,1620,385,385,0
4800,1.01,0.650889657,-10.1702509,-26.2765361,15.64399642,-6.373579109,17.67589606,-1.628238607,262.4626728,25.51953405,30.59955197,22.29016257,1.469444444,13.64900794,21.83548387,6.473201485,1112,209,209,0
4820,2.42,0.648022273,-9.570519713,-26.18802483,15.66039427,-6.368401178,17.67580645,-1.617108295,265.3529698,25.41344086,30.48799283,22.27151178,1.395967742,13.64635817,21.79462366,6.465066564,791,98,98,0
4800,2.58,0.648111879,-10.090681,-26.07272785,15.47356631,-6.253104199,17.6516129,-1.620263697,264.3441244,25.52231183,30.60501792,22.29274194,1.442293907,13.65995904,21.81657706,6.478488223,579,500,500,0
4790,2.97,0.648022273,-9.833243728,-26.03145161,15.39767025,-6.211827957,17.63530466,-1.614599334,265.1460958,25.56586022,30.6594086,22.30345622,1.458691756,13.66542499,21.82741936,6.483954173,349,918,349,0
4762,3.39,0.650889657,-10.55197133,-26.03250128,15.26227599,-6.129544291,17.61612903,-1.605958781,260.0445213,25.63933692,30.74650538,22.32230543,1.48046595,13.6734703,21.84103943,6.492197901,18,563,18,0
4710,5.96,0.669866872,-12.45582437,-26.39884153,14.85842294,-5.912551203,17.57517921,-1.616583461,248.324584,25.95770609,31.08942652,22.38917051,1.646505376,13.70860855,21.92535842,6.519418843,479,181,181,0
4679,2.07,0.664311316,-11.94910394,-26.15257937,14.6984767,-5.832955709,17.53181004,-1.616762673,256.5029314,26.08019713,31.2281362,22.4078021,1.706451613,13.71654506,21.94991039,6.530241936,739,152,152,0
4601,2.9,0.661821557,-11.98996416,-25.87413594,14.32428315,-5.637845622,17.47204301,-1.602726575,261.2854007,26.37688172,31.5547491,22.46662186,1.858870968,13.74343958,22.02356631,6.565617,647,239,239,0
4552,2.95,0.664509729,-12.58163082,-25.77599846,13.98261649,-5.456374808,17.42840502,-1.605395545,261.0973502,26.63530466,31.84041219,22.52834741,1.989516129,13.77053251,22.08879928,6.592748336,328,295,295,0
4516,1.23,0.664509729,-12.84722222,-25.63053635,13.71702509,-5.310912698,17.3983871,-1.602220942,262.4400474,26.82858423,32.05259857,22.55183052,2.084767025,13.79198029,22.14596774,6.617370712,447,242,242,0
4467,2.52,0.672555044,-13.48154122,-25.72383513,13.41603943,-5.15421147,17.34417563,-1.605069124,258.6764529,27.04086022,32.28405018,22.59755504,2.185573477,13.80805172,22.18700717,6.638946493,1044,180,180,0
4422,1.03,0.675243216,-13.88485663,-25.62551843,13.09605735,-4.972561444,17.30600358,-1.599404762,260.8155594,27.25035842,32.52078853,22.6484575,2.291666667,13.82690092,22.23862007,6.658013313,1595,581,581,0
4380,1.28,0.678020993,-14.44121864,-25.54946237,12.78969534,-4.813172043,17.27069893,-1.596607783,258.7279058,27.42992832,32.72213262,22.6859575,2.367921147,13.84576933,22.28225807,6.682366872,2304,508,508,0
4349,1.42,0.678110599,-14.83019713,-25.42570405,12.56738351,-4.689413722,17.22715054,-1.588146441,258.3976639,27.57150538,32.87724014,22.71532258,2.43046595,13.86752432,22.31218638,6.698854327,2506,341,341,0
4340,0.25,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,260.9054596,27.60958781,32.91810036,22.72872504,2.444175627,13.8703021,22.32043011,6.696166155,2145,80,80,1
4340,0.25,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,260.9054596,27.60958781,32.91810036,22.72872504,2.444175627,13.8703021,22.32043011,6.696166155,2117,52,52,1
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2090,25,25,1
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2063,0,0,1
4339,0.57,0.680709165,-14.71299283,-25.44297235,12.43458781,-4.623348694,17.22168459,-1.588056836,262.0231695,27.60698925,32.92634409,22.72066052,2.427956989,13.87845622,22.31496416,6.701632105,1848,193,193,0
4335,0.9,0.680709165,-14.89731183,-25.33025474,12.25026882,-4.51063108,17.20268817,-1.585259857,262.3260817,27.6531362,32.98064516,22.73952893,2.433333333,13.87845622,22.31765233,6.704320277,1185,41,41,0
4308,2.31,0.680709165,-15.03575269,-25.26159114,12.11182796,-4.441967486,17.18360215,-1.59359319,261.3207501,27.7484767,33.07329749,22.75837814,2.479659498,13.89205709,22.33682796,6.709587814,727,104,104,0
4788,3.93,0.648022273,-9.059408602,-26.57693932,16.17150538,-6.757315668,17.70295699,-1.630926779,266.1374808,25.56299283,30.62132617,22.2765425,1.586200717,13.62930748,21.88978495,6.478469022,189,556,189,0
4791,3.92,0.642556324,-8.930555556,-26.37754736,16.13369176,-6.724590374,17.70582437,-1.628238607,267.8071749,25.54937276,30.60770609,22.27923067,1.575358423,13.63774962,21.88172043,6.481157194,449,260,260,0
4795,4.06,0.648022273,-9.121505376,-26.5140873,16.1094086,-6.694463646,17.70860215,-1.625748848,265.6337622,25.47320789,30.53951613,22.26324885,1.512724014,13.62683692,21.85170251,6.464759345,909,336,336,0
4790,0.79,0.650889657,-9.797043011,-26.55363543,16.0172043,-6.650678443,17.70026882,-1.628238607,262.0042627,25.56577061,30.62401434,22.27634409,1.561827957,13.63766001,21.87625448,6.475691244,1174,555,555,0
4800,0,0.653577829,-9.90188172,-26.61230799,15.99569893,-6.626017665,17.70035842,-1.62843702,260.9912634,25.50322581,30.56684588,22.27953789,1.520967742,13.62952509,21.85448029,6.467537122,1471,561,561,0
4816,3.05,0.648022273,-9.243100358,-26.41542499,15.98781362,-6.595801331,17.70564516,-1.622683052,265.5529378,25.43243728,30.48799283,22.26057988,1.461200717,13.63520865,21.82992832,6.467645929,2128,694,694,0
4862,3.9,0.639868152,-8.884408602,-26.19867512,16.09650538,-6.629051459,17.73306452,-1.614727343,267.1806772,25.1875448,30.23216846,22.22051971,1.30062724,13.61944444,21.7483871,6.445999744,1988,517,517,0
4880,4.8,0.637378392,-8.622759857,-26.16498976,16.19148746,-6.678699437,17.74928315,-1.625966462,268.247427,25.07060932,30.1015233,22.19919995,1.232616488,13.61150794,21.71836918,6.426913723,1714,391,391,0
4800,2.31,0.650889657,-10.14865591,-26.29035458,15.6655914,-6.387397593,17.67589606,-1.622862263,262.1667371,25.50600358,30.575,22.28469662,1.463978495,13.64891833,21.83001792,6.473111879,1201,284,284,0
4814,2.49,0.648111879,-9.775089606,-26.16883001,15.62249104,-6.349206349,17.66783154,-1.614509729,264.8459037,25.44883513,30.52329749,22.27667051,1.409677419,13.64913595,21.80017921,6.465066564,785,189,189,0
4799,2.58,0.648111879,-10.090681,-26.07272785,15.47356631,-6.253104199,17.6516129,-1.620263697,264.3441244,25.52231183,30.60501792,22.29274194,1.442293907,13.65995904,21.81657706,6.478488223,620,491,491,0
4780,3.5,0.645244496,-9.787903226,-25.93456861,15.35967742,-6.19827829,17.6405914,-1.617089094,267.7395225,25.61478495,30.70555556,22.30870456,1.485842294,13.66540579,21.84363799,6.481355607,523,754,523,0
4787,2.76,0.648022273,-9.827777778,-26.03989375,15.4031362,-6.220270097,17.6405914,-1.616801075,265.5236175,25.5359319,30.62948029,22.30078725,1.434139785,13.66284562,21.81648746,6.475998464,222,803,222,0
4758,1.19,0.648111879,-10.56353047,-25.90807092,15.16738351,-6.088447261,17.61057348,-1.605670763,257.4544291,25.71281362,30.81451613,22.3328213,1.521326165,13.68458141,21.86272401,6.495065284,46,433,46,0
4705,5.5,0.669866872,-12.47491039,-26.3905786,14.83933692,-5.904288274,17.56155914,-1.616474654,248.7805812,25.97679212,31.10851255,22.38628392,1.654659498,13.71138633,21.9280466,6.522107015,528,153,153,0
4640,2.43,0.661911162,-11.99659498,-25.95364183,14.484319,-5.71735151,17.50188172,-1.60858935,259.6543587,26.25976703,31.42401434,22.43983615,1.804301075,13.73012673,22.0016129,6.554595494,786,255,255,0
4520,2.52,0.667197901,-12.67724014,-25.75765489,13.80367384,-5.354697901,17.40107527,-1.607885305,262.6803123,26.77141577,31.99543011,22.54678059,2.060215054,13.78115719,22.12688172,6.609037378,389,273,273,0
4497,1.59,0.667089094,-13.12240143,-25.65875576,13.60851255,-5.255798771,17.37939068,-1.607776498,261.1857271,26.91836918,32.15340502,22.57623528,2.13109319,13.80020481,22.1624552,6.625326421,675,109,109,0
4441,1.86,0.672555044,-13.58181004,-25.66047747,13.31577061,-5.090853815,17.33870968,-1.599603175,259.5759601,27.11702509,32.37374552,22.61631464,2.223655914,13.81340886,22.21415771,6.644303635,1196,246,246,0
4418,1.23,0.677931388,-14.02240143,-25.68417179,13.04184588,-4.947881464,17.29238351,-1.593740399,259.1779442,27.27759857,32.55609319,22.64834869,2.299820789,13.83505504,22.24139785,6.666167435,1748,703,703,0
4400,2.29,0.680798771,-14.6125448,-25.6796467,12.86836918,-4.860023041,17.27069893,-1.599583973,256.9779378,27.40277778,32.6922043,22.67235663,2.359856631,13.85143369,22.27688172,6.682366872,2072,662,662,0
4363,0.72,0.677931388,-14.41818996,-25.46957885,12.64605735,-4.73328853,17.2515233,-1.60187532,260.8649578,27.51164875,32.81200717,22.70202893,2.40062724,13.85947901,22.30125448,6.687922427,2622,373,373,0
4345,0.72,0.680798771,-14.80645161,-25.47600486,12.5077957,-4.656381208,17.22992832,-1.596300563,259.5835446,27.59336918,32.90725807,22.72067972,2.441487455,13.86761393,22.32043011,6.696166155,2271,204,204,0
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2078,16,16,1
4340,0,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,261.0585574,27.62320789,32.94256272,22.73150282,2.449641577,13.87039171,22.32320789,6.698943932,2050,14,14,1
4340,1,0.675243216,-14.62777778,-25.22685612,12.3531362,-4.57389913,17.21899642,-1.590745008,262.9777138,27.60967742,32.93172043,22.72603687,2.427956989,13.87845622,22.31496416,6.701632105,1418,216,216,0
4322,0.75,0.680709165,-14.92992832,-25.31939324,12.21765233,-4.499769585,17.19991039,-1.588037634,261.5301011,27.66415771,32.99435484,22.74508449,2.441577061,13.88669995,22.32311828,6.709786226,961,61,61,0
4288,1.15,0.680709165,-15.17123656,-25.18728239,11.97634409,-4.36765873,17.16191756,-1.590905018,261.6417627,27.82473118,33.18476703,22.77434076,2.523207885,13.90288018,22.35591398,6.723297491,559,145,145,0
4279,0,0.672644649,-15.73987455,-24.85480031,11.82437276,-4.285176651,17.15107527,-1.582462878,261.0912634,27.88467742,33.23933692,22.79598694,2.542383513,13.90814772,22.36962366,6.737007169,328,95,95,0
4778,3.05,0.648022273,-9.224731183,-26.48630312,16.0061828,-6.666679467,17.67320789,-1.619886073,265.7058308,25.68548387,30.75734767,22.30332821,1.65421147,13.64279954,21.9171147,6.497446237,438,236,236,0
4794,0.87,0.653577829,-10.02535842,-26.64772145,16.03888889,-6.661431132,17.70026882,-1.628238607,258.9924539,25.55483871,30.61586022,22.27932028,1.561827957,13.63766001,21.87625448,6.475691244,873,293,293,0
